X,Y,Z,RHO
-110,480,-25.50175714,44.57168
-110,480,-27.03031429,46.30394
-110,480,-28.6481,48.10547
-110,480,-30.36042857,49.97788
-110,480,-32.1729,51.91773
-110,480,-34.09154286,53.91661
-110,480,-36.12265714,55.96304
-110,480,-38.27294286,58.04469
-110,480,-40.54938571,60.14914
-110,480,-42.95932857,62.2622
-110,480,-45.51041429,64.36446
-110,480,-48.21064286,66.42723
-110,480,-51.06837143,68.40954
-110,480,-54.09231429,70.25708
-110,480,-57.29155714,71.90363
-110,480,-60.6756,73.27445
-110,480,-64.25438571,74.29122
-110,480,-68.03832857,74.87759
-110,480,-72.03835714,74.96469
-110,480,-76.26597143,74.49591
-110,480,-80.73322857,73.43062
-110,480,-85.45292857,71.74666
-110,480,-90.4385,69.44176
-110,480,-95.7042,66.53466
-110,480,-101.2650857,63.06617
-110,480,-107.1370857,59.1006
-110,480,-113.3371,54.72686
-110,480,-119.8830143,50.05811
-110,480,-126.7938857,45.22825
-110,480,-134.0899286,40.38426
-110,480,-141.7927429,35.67465
-110,480,-149.9252857,31.23575
-110,480,-158.5121429,27.17915
-110,480,-167.5794286,23.58309
-110,480,-177.1552857,20.48963
-110,480,-187.2695714,17.90774
-110,480,-197.954,15.82047
-110,480,-209.2428571,14.19409
-110,480,-221.1721429,12.9868
-110,480,-233.7807143,12.15565
-110,480,-247.1094286,11.66094
-110,480,-261.2021429,11.46803
-110,480,-276.105,11.54701
-110,480,-291.867,11.87074
-110,480,-308.5404286,12.41201
-110,480,-326.18,13.14085
-110,480,-344.8442857,14.0228
-110,480,-364.5944286,15.01884
-110,480,-385.4955714,16.0871
-110,480,-407.6162857,17.18562
-110,480,-431.0291429,18.27487
-110,480,-455.8108571,19.31902
-110,480,-482.0422857,20.28572
-110,480,-509.8088571,21.14561
-110,480,-539.2012857,21.87306
-110,480,-570.3151429,22.44956
-110,480,-603.2517143,22.86921
-110,480,-638.1181429,23.14424
-110,480,-675.028,23.30735
-110,480,-714.1012857,23.40909
-110,490,-25.41994286,44.95721
-110,490,-26.94502857,46.68365
-110,490,-28.5594,48.47846
-110,490,-30.2683,50.34323
-110,490,-32.07732857,52.27425
-110,490,-33.9924,54.2625
-110,490,-36.01975714,56.29566
-110,490,-38.16597143,58.36035
-110,490,-40.43791429,60.44307
-110,490,-42.84278571,62.52883
-110,490,-45.38812857,64.59784
-110,490,-48.08178571,66.62162
-110,490,-50.93198571,68.55998
-110,490,-53.94731429,70.35993
-110,490,-57.13674286,71.95689
-110,490,-60.50968571,73.27798
-110,490,-64.076,74.24686
-110,490,-67.84602857,74.78932
-110,490,-71.83065714,74.83884
-110,490,-76.04137143,74.34142
-110,490,-80.49025714,73.25909
-110,490,-85.1901,71.57189
-110,490,-90.15441429,69.27876
-110,490,-95.39745714,66.39779
-110,490,-100.9343429,62.96697
-110,490,-106.7810143,59.04564
-110,490,-112.9544,54.7164
-110,490,-119.4723857,50.08595
-110,490,-126.354,45.28309
-110,490,-133.6194714,40.45206
-110,490,-141.2903571,35.74135
-110,490,-149.3897143,31.28964
-110,490,-157.942,27.21214
-110,490,-166.9737143,23.5909
-110,490,-176.5127143,20.47113
-110,490,-186.5894286,17.86374
-110,490,-197.2355714,15.75254
-110,490,-208.4857143,14.10345
-110,490,-220.3762857,12.87359
-110,490,-232.9462857,12.01832
-110,490,-246.237,11.49584
-110,490,-260.2922857,11.26902
-110,490,-275.1587143,11.30514
-110,490,-290.886,11.5741
-110,490,-307.5262857,12.04588
-110,490,-325.135,12.68851
-110,490,-343.771,13.46717
-110,490,-363.4964286,14.3452
-110,490,-384.3768571,15.28672
-110,490,-406.482,16.25985
-110,490,-429.885,17.23904
-110,490,-454.6637143,18.20525
-110,490,-480.9001429,19.1441
-110,490,-508.6808571,20.04294
-110,490,-538.0975714,20.889
-110,490,-569.247,21.67013
-110,490,-602.2315714,22.37844
-110,490,-637.1592857,23.01546
-110,490,-674.1445714,23.59626
-110,490,-713.3085714,24.15005
-110,500,-26.60037143,48.89262
-110,500,-28.19348571,50.98804
-110,500,-29.87957143,53.17235
-110,500,-31.66411429,55.44438
-110,500,-33.55295714,57.79615
-110,500,-35.55225714,60.21301
-110,500,-37.66851429,62.6761
-110,500,-39.90852857,65.16533
-110,500,-42.27942857,67.66068
-110,500,-44.78864286,70.14038
-110,500,-47.44392857,72.57685
-110,500,-50.25334286,74.93167
-110,500,-53.22532857,77.15185
-110,500,-56.36868571,79.16872
-110,500,-59.6926,80.89991
-110,500,-63.20671429,82.25427
-110,500,-66.92111429,83.13877
-110,500,-70.84641429,83.46642
-110,500,-74.99378571,83.16378
-110,500,-79.37501429,82.17732
-110,500,-84.00251429,80.47761
-110,500,-88.88941429,78.06128
-110,500,-94.0496,74.95102
-110,500,-99.49777143,71.19458
-110,500,-105.2494714,66.86364
-110,500,-111.3211571,62.05303
-110,500,-117.7302714,56.88007
-110,500,-124.4953286,51.48247
-110,500,-131.6360429,46.01352
-110,500,-139.1733429,40.63307
-110,500,-147.1295714,35.49518
-110,500,-155.5287143,30.73435
-110,500,-164.3962857,26.45362
-110,500,-173.7594286,22.71771
-110,500,-183.6474286,19.55252
-110,500,-194.0914286,16.9505
-110,500,-205.125,14.87987
-110,500,-216.7834286,13.29504
-110,500,-229.1047143,12.14603
-110,500,-242.1294286,11.38548
-110,500,-255.9007143,10.97287
-110,500,-270.4641429,10.87586
-110,500,-285.8684286,11.06946
-110,500,-302.1648571,11.53319
-110,500,-319.408,12.24719
-110,500,-337.6557143,13.18783
-110,500,-356.9687143,14.32402
-110,500,-377.4114286,15.61512
-110,500,-399.0517143,17.01116
-110,500,-421.9614286,18.45534
-110,500,-446.2162857,19.88771
-110,500,-471.896,21.24912
-110,500,-499.0851429,22.48453
-110,500,-527.8727143,23.54607
-110,500,-558.3528571,24.39688
-110,500,-590.6251429,25.01621
-110,500,-624.7948571,25.40509
-110,500,-660.9732857,25.59005
-110,500,-699.2782857,25.62276
-110,500,-739.8344286,25.57422
-110,510,-26.09445714,48.07586
-110,510,-27.65881429,50.03286
-110,510,-29.31458571,52.07107
-110,510,-31.06717143,54.19141
-110,510,-32.9223,56.38808
-110,510,-34.88602857,58.64833
-110,510,-36.96475714,60.95457
-110,510,-39.1652,63.28717
-110,510,-41.4944,65.6259
-110,510,-43.95968571,67.94878
-110,510,-46.56874286,70.22882
-110,510,-49.32955714,72.42994
-110,510,-52.2505,74.50372
-110,510,-55.34027143,76.38826
-110,510,-58.60798571,78.00961
-110,510,-62.0632,79.28567
-110,510,-65.71591429,80.13193
-110,510,-69.57665714,80.46825
-110,510,-73.65651429,80.22557
-110,510,-77.96715714,79.35174
-110,510,-82.52094286,77.81542
-110,510,-87.33088571,75.60803
-110,510,-92.41078571,72.74389
-110,510,-97.7752,69.25961
-110,510,-103.4395571,65.2136
-110,510,-109.4201571,60.68645
-110,510,-115.7342857,55.78148
-110,510,-122.4003143,50.62426
-110,510,-129.4377,45.35902
-110,510,-136.8672571,40.14056
-110,510,-144.7111429,35.12203
-110,510,-152.993,30.44067
-110,510,-161.7381429,26.20485
-110,510,-170.9735714,22.48585
-110,510,-180.7284286,19.31614
-110,510,-191.0337143,16.69377
-110,510,-201.9224286,14.59108
-110,510,-213.4301429,12.96494
-110,510,-225.5944286,11.76628
-110,510,-238.4557143,10.94747
-110,510,-252.0568571,10.46692
-110,510,-266.4434286,10.29102
-110,510,-281.6637143,10.39384
-110,510,-297.7694286,10.75511
-110,510,-314.8148571,11.35717
-110,510,-332.8578571,12.18134
-110,510,-351.9597143,13.2048
-110,510,-372.185,14.39839
-110,510,-393.6021429,15.72595
-110,510,-416.2837143,17.14499
-110,510,-440.3058571,18.60808
-110,510,-465.7495714,20.06443
-110,510,-492.6998571,21.46146
-110,510,-521.2468571,22.74723
-110,510,-551.4855714,23.87499
-110,510,-583.5162857,24.81026
-110,510,-617.445,25.53922
-110,510,-653.3835714,26.07564
-110,510,-691.4502857,26.46284
-110,510,-731.7704286,26.76935
-110,520,-25.79562857,46.55121
-110,520,-27.34268571,48.39514
-110,520,-28.98025714,50.31355
-110,520,-30.71367143,52.30729
-110,520,-32.5486,54.3712
-110,520,-34.49102857,56.49403
-110,520,-36.5473,58.66044
-110,520,-38.72405714,60.85357
-110,520,-41.02825714,63.05613
-110,520,-43.4672,65.24923
-110,520,-46.0485,67.40907
-110,520,-48.7801,69.50309
-110,520,-51.67028571,71.48694
-110,520,-54.72772857,73.30341
-110,520,-57.96148571,74.88373
-110,520,-61.38104286,76.1511
-110,520,-64.99637143,77.02575
-110,520,-68.81792857,77.43094
-110,520,-72.85671429,77.29914
-110,520,-77.12432857,76.57746
-110,520,-81.63305714,75.23172
-110,520,-86.3958,73.24887
-110,520,-91.42627143,70.63766
-110,520,-96.73894286,67.42842
-110,520,-102.3490857,63.67259
-110,520,-108.2729143,59.44277
-110,520,-114.5275714,54.83307
-110,520,-121.1312429,49.9587
-110,520,-128.1032857,44.95325
-110,520,-135.4642429,39.96208
-110,520,-143.2361429,35.13168
-110,520,-151.4422857,30.59663
-110,520,-160.1077143,26.46696
-110,520,-169.2592857,22.81921
-110,520,-178.9257143,19.69328
-110,520,-189.1375714,17.09537
-110,520,-199.9274286,15.00541
-110,520,-211.3305714,13.38656
-110,520,-223.384,12.19453
-110,520,-236.1277143,11.38496
-110,520,-249.6038571,10.91821
-110,520,-263.8575714,10.76139
-110,520,-278.9364286,10.88804
-110,520,-294.8912857,11.27598
-110,520,-311.7758571,11.90396
-110,520,-329.647,12.74802
-110,520,-348.5647143,13.77844
-110,520,-368.5927143,14.95833
-110,520,-389.7982857,16.24407
-110,520,-412.2524286,17.58759
-110,520,-436.0301429,18.93929
-110,520,-461.2105714,20.25063
-110,520,-487.8772857,21.4759
-110,520,-516.1188571,22.57386
-110,520,-546.0285714,23.51035
-110,520,-577.7048571,24.26289
-110,520,-611.2521429,24.82637
-110,520,-646.7805714,25.21792
-110,520,-684.4067143,25.47817
-110,520,-724.2538571,25.66747
-110,530,-25.35142857,44.91427
-110,530,-26.87211429,46.66708
-110,530,-28.48181429,48.48856
-110,530,-30.18575714,50.37831
-110,530,-31.98951429,52.33041
-110,530,-33.899,54.33354
-110,530,-35.92044286,56.37334
-110,530,-38.06035714,58.43498
-110,530,-40.32561429,60.50443
-110,530,-42.72338571,62.56713
-110,530,-45.26117143,64.60446
-110,530,-47.94677143,66.58937
-110,530,-50.7884,68.48268
-110,530,-53.79457143,70.23139
-110,530,-56.97422857,71.76954
-110,530,-60.33674286,73.02162
-110,530,-63.89194286,73.90807
-110,530,-67.65012857,74.35198
-110,530,-71.62215714,74.28595
-110,530,-75.81947143,73.65804
-110,530,-80.25412857,72.43565
-110,530,-84.9389,70.60725
-110,530,-89.88725714,68.18209
-110,530,-95.11344286,65.18893
-110,530,-100.6325286,61.6751
-110,530,-106.4604857,57.70658
-110,530,-112.6141714,53.36892
-110,530,-119.1115,48.76786
-110,530,-125.9715143,44.02757
-110,530,-133.2144286,39.28491
-110,530,-140.8618429,34.67947
-110,530,-148.9368571,30.34089
-110,530,-157.4638571,26.37635
-110,530,-166.4694286,22.86169
-110,530,-175.9814286,19.83803
-110,530,-186.0302857,17.31423
-110,530,-196.6478571,15.27372
-110,530,-207.8684286,13.68331
-110,530,-219.7288571,12.50186
-110,530,-232.2678571,11.68707
-110,530,-245.5268571,11.19998
-110,530,-259.55,11.00675
-110,530,-274.3838571,11.0785
-110,530,-290.0781429,11.38943
-110,530,-306.6854286,11.91418
-110,530,-324.2611429,12.62528
-110,530,-342.8642857,13.49143
-110,530,-362.5572857,14.47751
-110,530,-383.4057143,15.5461
-110,530,-405.4792857,16.66006
-110,530,-428.8514286,17.78476
-110,530,-453.6001429,18.88904
-110,530,-479.8072857,19.94469
-110,530,-507.5597143,20.92547
-110,530,-536.949,21.80736
-110,530,-568.0718571,22.57133
-110,530,-601.0308571,23.20852
-110,530,-635.9341429,23.72583
-110,530,-672.8961429,24.1492
-110,530,-712.038,24.52238
-110,540,-25.36427143,47.35641
-110,540,-26.88602857,49.19217
-110,540,-28.49677143,51.09999
-110,540,-30.20174286,53.08013
-110,540,-32.00651429,55.12707
-110,540,-33.917,57.22962
-110,540,-35.93944286,59.3731
-110,540,-38.08038571,61.54187
-110,540,-40.34671429,63.72037
-110,540,-42.74562857,65.89158
-110,540,-45.28461429,68.03334
-110,540,-47.97151429,70.11397
-110,540,-50.81451429,72.08896
-110,540,-53.82215714,73.8997
-110,540,-57.00337143,75.47511
-110,540,-60.36754286,76.73564
-110,540,-63.9245,77.59913
-110,540,-67.68455714,77.98758
-110,540,-71.65857143,77.83367
-110,540,-75.85804286,77.08614
-110,540,-80.29505714,75.71337
-110,540,-84.9824,73.7048
-110,540,-89.9336,71.07087
-110,540,-95.16294286,67.84216
-110,540,-100.6855571,64.06887
-110,540,-106.5174143,59.82126
-110,540,-112.6753857,55.19064
-110,540,-119.1774,50.28975
-110,540,-126.0424429,45.25058
-110,540,-133.2907857,40.21805
-110,540,-140.944,35.33935
-110,540,-149.0251429,30.75041
-110,540,-157.5591429,26.56275
-110,540,-166.5725714,22.85397
-110,540,-176.0937143,19.66415
-110,540,-186.1532857,16.99839
-110,540,-196.7837143,14.83411
-110,540,-208.02,13.13041
-110,540,-219.899,11.8372
-110,540,-232.4601429,10.90239
-110,540,-245.7452857,10.27655
-110,540,-259.7988571,9.91489
-110,540,-274.668,9.777506
-110,540,-290.4028571,9.828454
-110,540,-307.057,10.03485
-110,540,-324.6874286,10.3668
-110,540,-343.3545714,10.79863
-110,540,-363.1228571,11.31141
-110,540,-384.0611429,11.89589
-110,540,-406.2421429,12.55449
-110,540,-429.7428571,13.30137
-110,540,-454.6454286,14.15988
-110,540,-481.0362857,15.15807
-110,540,-509.0064286,16.32318
-110,540,-538.6525714,17.67671
-110,540,-570.076,19.23149
-110,540,-603.3837143,20.99205
-110,540,-638.6882857,22.95846
-110,540,-676.1082857,25.13191
-110,540,-715.7687143,27.5192
-110,550,-24.98088571,41.82334
-110,550,-26.47918571,43.39297
-110,550,-28.06514286,45.0205
-110,550,-29.74391429,46.70456
-110,550,-31.52101429,48.43975
-110,550,-33.40231429,50.21714
-110,550,-35.39397143,52.02627
-110,550,-37.50255714,53.8571
-110,550,-39.73491429,55.7003
-110,550,-42.09822857,57.54514
-110,550,-44.60002857,59.3756
-110,550,-47.24818571,61.16614
-110,550,-50.05092857,62.87859
-110,550,-53.01682857,64.46129
-110,550,-56.15485714,65.85097
-110,550,-59.47441429,66.97673
-110,550,-62.98534286,67.76579
-110,550,-66.69795714,68.14967
-110,550,-70.62305714,68.06996
-110,550,-74.77201429,67.48275
-110,550,-79.15681429,66.36123
-110,550,-83.79007143,64.69643
-110,550,-88.6851,62.49659
-110,550,-93.85598571,59.78618
-110,550,-99.31767143,56.60553
-110,550,-105.0860143,53.01147
-110,550,-111.1778571,49.07884
-110,550,-117.6111429,44.90144
-110,550,-124.4049714,40.59082
-110,550,-131.5796286,36.27122
-110,550,-139.1567714,32.07059
-110,550,-147.1594286,28.10891
-110,550,-155.6118571,24.4866
-110,550,-164.5402857,21.27599
-110,550,-173.9721429,18.51794
-110,550,-183.937,16.22392
-110,550,-194.4661429,14.38224
-110,550,-205.5931429,12.96647
-110,550,-217.3538571,11.94381
-110,550,-229.7867143,11.28215
-110,550,-242.9327143,10.95504
-110,550,-256.8354286,10.94451
-110,550,-271.5415714,11.24188
-110,550,-287.1007143,11.847
-110,550,-303.565,12.76569
-110,550,-320.9897143,14.00556
-110,550,-339.4332857,15.56964
-110,550,-358.957,17.44742
-110,550,-379.625,19.60327
-110,550,-401.5052857,21.96295
-110,550,-424.669,24.40129
-110,550,-449.191,26.73718
-110,550,-475.1504286,28.74427
-110,550,-502.6305714,30.18448
-110,550,-531.7197143,30.86256
-110,550,-562.5112857,30.6856
-110,550,-595.1044286,29.70056
-110,550,-629.6042857,28.08818
-110,550,-666.1222857,26.1138
-110,550,-704.7771429,24.05904
-110,560,-25.63212857,46.98825
-110,560,-27.16832857,48.88766
-110,560,-28.7944,50.86012
-110,560,-30.51562857,52.9013
-110,560,-32.33767143,55.0013
-110,560,-34.26645714,57.14527
-110,560,-36.30828571,59.31598
-110,560,-38.46971429,61.49658
-110,560,-40.75765714,63.67142
-110,560,-43.1793,65.82381
-110,560,-45.74218571,67.93148
-110,560,-48.45414286,69.96139
-110,560,-51.3234,71.86573
-110,560,-54.3585,73.58091
-110,560,-57.56844286,75.02981
-110,560,-60.9626,76.12734
-110,560,-64.55088571,76.78826
-110,560,-68.34365714,76.93597
-110,560,-72.35187143,76.51065
-110,560,-76.58705714,75.47522
-110,560,-81.06142857,73.8181
-110,560,-85.78788571,71.55251
-110,560,-90.78004286,68.71314
-110,560,-96.05235714,65.3517
-110,560,-101.6200857,61.53318
-110,560,-107.4993571,57.33396
-110,560,-113.7073,52.84198
-110,560,-120.2620429,48.15774
-110,560,-127.1828571,43.39407
-110,560,-134.4902571,38.67286
-110,560,-142.2061429,34.11778
-110,560,-150.3538571,29.84393
-110,560,-158.9584286,25.94714
-110,560,-168.0465714,22.49556
-110,560,-177.647,19.52611
-110,560,-187.7901429,17.04613
-110,560,-198.5087143,15.03919
-110,560,-209.8377143,13.4731
-110,560,-221.8142857,12.30786
-110,560,-234.4778571,11.50221
-110,560,-247.8707143,11.01784
-110,560,-262.0374286,10.82122
-110,560,-277.0255714,10.88347
-110,560,-292.8857143,11.17867
-110,560,-309.671,11.6815
-110,560,-327.4385714,12.36508
-110,560,-346.2482857,13.19984
-110,560,-366.1638571,14.15395
-110,560,-387.2528571,15.1953
-110,560,-409.5865714,16.29407
-110,560,-433.2404286,17.42466
-110,560,-458.2942857,18.56582
-110,560,-484.8324286,19.69905
-110,560,-512.944,20.80633
-110,560,-542.7227143,21.86899
-110,560,-574.2681429,22.86941
-110,560,-607.685,23.79567
-110,560,-643.0841429,24.64764
-110,560,-680.5824286,25.44179
-110,560,-720.3037143,26.21197
-110,570,-26.97817143,52.52291
-110,570,-28.59188571,54.85975
-110,570,-30.29977143,57.29486
-110,570,-32.10738571,59.8218
-110,570,-34.02065714,62.42586
-110,570,-36.0458,65.08431
-110,570,-38.18937143,67.7695
-110,570,-40.4582,70.4525
-110,570,-42.85948571,73.10465
-110,570,-45.40065714,75.69553
-110,570,-48.08952857,78.18797
-110,570,-50.9342,80.53215
-110,570,-53.94311429,82.66134
-110,570,-57.12511429,84.49138
-110,570,-60.48944286,85.92464
-110,570,-64.0458,86.85827
-110,570,-67.80437143,87.19518
-110,570,-71.7759,86.85583
-110,570,-75.97168571,85.78822
-110,570,-80.40372857,83.97405
-110,570,-85.08465714,81.42981
-110,570,-90.02791429,78.20305
-110,570,-95.24767143,74.3654
-110,570,-100.7589429,70.00479
-110,570,-106.5776286,65.21922
-110,570,-112.7205714,60.1134
-110,570,-119.2056143,54.79818
-110,570,-126.0517429,49.39111
-110,570,-133.2790857,44.0159
-110,570,-140.9091571,38.79875
-110,570,-148.9648571,33.86103
-110,570,-157.4708571,29.30962
-110,570,-166.4532857,25.22737
-110,570,-175.9401429,21.66676
-110,570,-185.9617143,18.6483
-110,570,-196.5498571,16.16413
-110,570,-207.7392857,14.18521
-110,570,-219.5665714,12.67012
-110,570,-232.0708571,11.57341
-110,570,-245.294,10.85209
-110,570,-259.2802857,10.46975
-110,570,-274.0771429,10.3981
-110,570,-289.7347143,10.61631
-110,570,-306.3062857,11.10846
-110,570,-323.8484286,11.85969
-110,570,-342.4211429,12.85177
-110,570,-362.0877143,14.05914
-110,570,-382.9155714,15.44649
-110,570,-404.9758571,16.96866
-110,570,-428.3435714,18.57295
-110,570,-453.0982857,20.20287
-110,570,-479.3237143,21.80217
-110,570,-507.1087143,23.3181
-110,570,-536.5464286,24.70403
-110,570,-567.736,25.92259
-110,570,-600.7812857,26.94989
-110,570,-635.7925714,27.78086
-110,570,-672.8858571,28.43368
-110,570,-712.1841429,28.95114
-110,570,-753.8172857,29.39731
-110,580,-24.56362857,42.00646
-110,580,-26.0369,43.57792
-110,580,-27.59647143,45.20466
-110,580,-29.24744286,46.88241
